time,xy
2019/3/1 12:15,"[10,1,6],[11,1,5],[2,2,3],[3,2,3],[4,2,4],[5,2,6],[6,2,6],[8,2,2],[9,2,5],[10,2,1],[2,3,3],[3,3,4],[4,3,4],[5,3,2],[6,3,1],[7,3,6],[8,3,6],[9,3,2],[2,4,2],[3,4,5],[4,4,12],[5,4,5],[6,4,1],[7,4,13],[8,4,11],[9,4,14],[10,4,10],[11,4,3],[2,5,1],[3,5,3],[4,5,5],[5,5,31],[6,5,29],[7,5,2],[8,5,11],[9,5,18],[10,5,11],[11,5,5],[2,6,3],[3,6,4],[4,6,9],[5,6,10],[6,6,6],[7,6,14],[8,6,7],[9,6,6],[2,7,1],[3,7,6],[4,7,4],[5,7,13],[6,7,8],[7,7,12],[8,7,1],[9,7,5],[10,7,1],[11,7,1],[2,8,2],[3,8,2],[4,8,17],[5,8,47],[6,8,59],[7,8,7],[8,8,5],[9,8,4],[2,9,3],[3,9,6],[4,9,6],[5,9,6],[6,9,25],[7,9,27],[8,9,8],[9,9,4],[2,10,3],[3,10,3],[4,10,2],[5,10,3],[6,10,13],[7,10,21],[8,10,21],[9,10,7],[2,11,2],[3,11,2],[4,11,2],[5,11,3],[6,11,6],[7,11,12],[8,11,28],[9,11,19],[6,12,1],[7,12,6],[8,12,17],[9,12,26],[10,12,12],[1,13,1],[6,13,1],[7,13,1],[8,13,6],[9,13,27],[10,13,28],[11,13,1],[3,14,1],[4,14,1],[5,14,3],[6,14,3],[8,14,1],[9,14,4],[10,14,54],[11,14,54],"
2019/3/1 12:16,"[10,1,9],[11,1,10],[2,2,4],[3,2,2],[4,2,3],[5,2,9],[6,2,10],[8,2,3],[9,2,7],[10,2,5],[2,3,1],[3,3,6],[4,3,5],[6,3,6],[7,3,10],[8,3,6],[9,3,3],[2,4,4],[3,4,8],[4,4,6],[5,4,3],[6,4,4],[7,4,13],[8,4,10],[9,4,17],[10,4,10],[11,4,5],[2,5,1],[3,5,5],[4,5,14],[5,5,20],[6,5,21],[7,5,1],[8,5,5],[9,5,24],[10,5,14],[11,5,5],[2,6,2],[3,6,6],[4,6,13],[5,6,3],[6,6,8],[7,6,7],[8,6,9],[9,6,12],[10,6,1],[2,7,1],[3,7,6],[4,7,5],[5,7,25],[6,7,9],[7,7,9],[8,7,6],[9,7,14],[10,7,5],[11,7,1],[2,8,1],[3,8,6],[4,8,15],[5,8,54],[6,8,53],[7,8,9],[8,8,3],[9,8,8],[2,9,2],[3,9,3],[4,9,4],[5,9,3],[6,9,32],[7,9,30],[8,9,6],[9,9,10],[5,10,1],[6,10,13],[7,10,28],[8,10,20],[9,10,14],[2,11,3],[3,11,2],[4,11,3],[5,11,2],[6,11,10],[7,11,7],[8,11,27],[9,11,25],[6,12,5],[7,12,8],[8,12,18],[9,12,34],[10,12,12],[3,13,1],[6,13,5],[7,13,2],[8,13,8],[9,13,32],[10,13,26],[3,14,1],[4,14,2],[5,14,2],[6,14,4],[9,14,7],[10,14,55],[11,14,51],[2,15,1],[3,15,2],[4,15,1],"
2019/3/1 12:17,"[10,1,9],[11,1,11],[2,2,1],[3,2,4],[4,2,2],[5,2,4],[6,2,6],[7,2,2],[8,2,4],[9,2,8],[10,2,2],[2,3,1],[3,3,1],[4,3,1],[5,3,1],[6,3,1],[7,3,5],[8,3,4],[9,3,2],[2,4,3],[3,4,4],[4,4,7],[5,4,9],[6,4,3],[7,4,9],[8,4,8],[9,4,17],[10,4,12],[11,4,2],[2,5,1],[3,5,8],[4,5,7],[5,5,22],[6,5,20],[7,5,1],[8,5,7],[9,5,25],[10,5,15],[11,5,6],[2,6,2],[3,6,8],[4,6,15],[5,6,5],[6,6,5],[7,6,9],[8,6,6],[9,6,11],[10,6,2],[3,7,8],[4,7,11],[5,7,24],[6,7,6],[7,7,12],[8,7,7],[9,7,10],[10,7,5],[11,7,1],[3,8,7],[4,8,19],[5,8,58],[6,8,56],[7,8,9],[8,8,10],[9,8,5],[2,9,1],[3,9,3],[4,9,5],[5,9,2],[6,9,31],[7,9,34],[8,9,7],[9,9,10],[3,10,1],[4,10,4],[5,10,6],[6,10,17],[7,10,34],[8,10,19],[9,10,8],[4,11,1],[5,11,2],[6,11,11],[7,11,10],[8,11,31],[9,11,25],[6,12,7],[7,12,3],[8,12,28],[9,12,30],[10,12,11],[4,13,1],[6,13,7],[7,13,1],[8,13,6],[9,13,46],[10,13,30],[11,13,1],[2,14,1],[3,14,4],[4,14,5],[5,14,7],[6,14,6],[8,14,2],[9,14,8],[10,14,77],[11,14,83],[3,15,1],[4,15,1],"
2019/3/1 12:18,"[10,1,13],[11,1,14],[2,2,2],[3,2,4],[4,2,4],[5,2,11],[6,2,10],[7,2,1],[9,2,9],[10,2,3],[2,3,5],[3,3,3],[4,3,4],[5,3,3],[6,3,7],[7,3,5],[8,3,9],[9,3,4],[10,3,1],[2,4,3],[3,4,8],[4,4,7],[5,4,5],[6,4,6],[7,4,20],[8,4,9],[9,4,14],[10,4,6],[11,4,5],[2,5,1],[3,5,9],[4,5,11],[5,5,31],[6,5,27],[7,5,4],[8,5,10],[9,5,24],[10,5,12],[11,5,4],[3,6,4],[4,6,15],[5,6,9],[6,6,7],[7,6,6],[8,6,10],[9,6,12],[10,6,2],[3,7,9],[4,7,8],[5,7,20],[6,7,8],[7,7,8],[8,7,9],[9,7,12],[10,7,7],[11,7,1],[2,8,1],[3,8,4],[4,8,26],[5,8,55],[6,8,76],[7,8,4],[8,8,3],[9,8,13],[3,9,1],[4,9,4],[5,9,1],[6,9,33],[7,9,53],[8,9,15],[9,9,13],[2,10,1],[3,10,2],[4,10,1],[5,10,2],[6,10,18],[7,10,28],[8,10,48],[9,10,22],[3,11,1],[4,11,1],[5,11,3],[6,11,8],[7,11,12],[8,11,37],[9,11,50],[6,12,2],[7,12,4],[8,12,13],[9,12,56],[10,12,20],[3,13,3],[4,13,1],[5,13,1],[6,13,3],[7,13,1],[8,13,5],[9,13,50],[10,13,34],[11,13,2],[1,14,1],[2,14,2],[3,14,1],[4,14,2],[5,14,4],[6,14,5],[8,14,2],[9,14,7],[10,14,83],[11,14,78],[0,15,1],[1,15,1],[2,15,2],"
2019/3/1 12:19,"[10,1,14],[11,1,14],[4,2,1],[5,2,7],[6,2,10],[8,2,1],[9,2,10],[10,2,3],[2,3,3],[3,3,2],[4,3,8],[5,3,1],[6,3,3],[7,3,9],[8,3,12],[9,3,3],[2,4,5],[3,4,5],[4,4,12],[5,4,5],[6,4,4],[7,4,19],[8,4,12],[9,4,18],[10,4,14],[11,4,4],[2,5,1],[3,5,13],[4,5,12],[5,5,28],[6,5,31],[7,5,3],[8,5,11],[9,5,28],[10,5,18],[11,5,5],[2,6,3],[3,6,11],[4,6,20],[5,6,11],[6,6,12],[7,6,10],[8,6,9],[9,6,13],[10,6,1],[3,7,13],[4,7,5],[5,7,25],[6,7,9],[7,7,16],[8,7,13],[9,7,15],[10,7,2],[2,8,2],[3,8,9],[4,8,22],[5,8,65],[6,8,77],[7,8,12],[8,8,15],[9,8,8],[2,9,2],[3,9,3],[4,9,3],[5,9,2],[6,9,39],[7,9,49],[8,9,18],[9,9,9],[2,10,1],[3,10,2],[4,10,4],[5,10,7],[6,10,19],[7,10,40],[8,10,37],[9,10,15],[3,11,1],[4,11,4],[5,11,7],[6,11,10],[7,11,13],[8,11,52],[9,11,33],[6,12,2],[7,12,6],[8,12,24],[9,12,57],[10,12,14],[0,13,1],[1,13,2],[2,13,2],[3,13,1],[4,13,2],[5,13,2],[6,13,2],[7,13,2],[8,13,7],[9,13,47],[10,13,48],[11,13,2],[3,14,1],[5,14,4],[6,14,3],[8,14,1],[9,14,5],[10,14,93],[11,14,92],[3,15,1],[4,15,1],"
2019/3/1 12:20,"[10,1,19],[11,1,18],[2,2,2],[3,2,4],[4,2,3],[5,2,8],[6,2,8],[7,2,1],[8,2,4],[9,2,14],[10,2,7],[2,3,1],[3,3,7],[4,3,8],[5,3,8],[6,3,1],[7,3,14],[8,3,12],[9,3,7],[10,3,1],[2,4,5],[3,4,2],[4,4,12],[5,4,10],[6,4,3],[7,4,13],[8,4,9],[9,4,20],[10,4,6],[2,5,5],[3,5,11],[4,5,8],[5,5,34],[6,5,31],[7,5,2],[8,5,9],[9,5,36],[10,5,17],[11,5,3],[2,6,6],[3,6,7],[4,6,16],[5,6,12],[6,6,13],[7,6,9],[8,6,13],[9,6,14],[11,6,1],[2,7,2],[3,7,14],[4,7,6],[5,7,30],[6,7,8],[7,7,16],[8,7,7],[9,7,14],[10,7,2],[2,8,1],[3,8,9],[4,8,23],[5,8,58],[6,8,56],[7,8,15],[8,8,13],[9,8,15],[2,9,1],[3,9,3],[4,9,3],[5,9,1],[6,9,37],[7,9,43],[8,9,21],[9,9,18],[2,10,1],[3,10,5],[4,10,5],[5,10,7],[6,10,21],[7,10,38],[8,10,33],[9,10,23],[3,11,2],[4,11,3],[5,11,6],[6,11,12],[7,11,14],[8,11,38],[9,11,46],[6,12,5],[7,12,4],[8,12,30],[9,12,52],[10,12,21],[6,13,3],[7,13,2],[8,13,4],[9,13,61],[10,13,41],[11,13,3],[2,14,1],[3,14,1],[4,14,1],[5,14,2],[6,14,2],[8,14,3],[9,14,10],[10,14,95],[11,14,97],"
2019/3/1 12:21,"[10,1,24],[11,1,29],[2,2,2],[3,2,6],[4,2,8],[5,2,16],[6,2,14],[8,2,3],[9,2,22],[10,2,2],[2,3,1],[3,3,9],[4,3,12],[5,3,8],[6,3,4],[7,3,11],[8,3,17],[9,3,5],[10,3,1],[2,4,2],[3,4,12],[4,4,15],[5,4,10],[6,4,4],[7,4,19],[8,4,14],[9,4,12],[10,4,4],[11,4,1],[3,5,15],[4,5,13],[5,5,39],[6,5,37],[7,5,3],[8,5,7],[9,5,23],[10,5,11],[11,5,3],[2,6,2],[3,6,7],[4,6,18],[5,6,6],[6,6,13],[7,6,11],[8,6,6],[9,6,16],[2,7,1],[3,7,9],[4,7,10],[5,7,19],[6,7,14],[7,7,7],[8,7,11],[9,7,16],[10,7,1],[2,8,1],[3,8,9],[4,8,33],[5,8,70],[6,8,81],[7,8,13],[8,8,10],[9,8,16],[2,9,1],[3,9,2],[4,9,8],[5,9,5],[6,9,47],[7,9,42],[8,9,17],[9,9,13],[2,10,1],[4,10,2],[5,10,4],[6,10,22],[7,10,36],[8,10,43],[9,10,20],[2,11,1],[3,11,2],[4,11,5],[5,11,8],[6,11,11],[7,11,12],[8,11,46],[9,11,40],[6,12,6],[7,12,4],[8,12,23],[9,12,47],[10,12,19],[0,13,1],[1,13,1],[2,13,2],[3,13,2],[6,13,6],[7,13,2],[8,13,7],[9,13,44],[10,13,46],[11,13,1],[3,14,1],[4,14,3],[5,14,7],[6,14,8],[8,14,1],[9,14,8],[10,14,96],[11,14,98],[3,15,2],[4,15,2],"
2019/3/1 12:22,"[10,1,37],[11,1,41],[2,2,1],[3,2,2],[4,2,5],[5,2,3],[6,2,7],[7,2,1],[8,2,5],[9,2,30],[10,2,6],[2,3,3],[3,3,5],[4,3,9],[5,3,3],[6,3,5],[7,3,15],[8,3,25],[9,3,4],[10,3,1],[2,4,6],[3,4,5],[4,4,15],[5,4,7],[6,4,13],[7,4,21],[8,4,9],[9,4,10],[10,4,9],[11,4,1],[2,5,3],[3,5,9],[4,5,17],[5,5,35],[6,5,39],[7,5,1],[8,5,9],[9,5,25],[10,5,17],[11,5,4],[2,6,5],[3,6,6],[4,6,21],[5,6,12],[6,6,11],[7,6,13],[8,6,11],[9,6,9],[10,6,1],[2,7,3],[3,7,14],[4,7,8],[5,7,30],[6,7,7],[7,7,13],[8,7,8],[9,7,12],[10,7,2],[2,8,2],[3,8,9],[4,8,24],[5,8,75],[6,8,77],[7,8,9],[8,8,16],[9,8,9],[2,9,1],[3,9,1],[4,9,7],[6,9,33],[7,9,55],[8,9,18],[9,9,11],[5,10,5],[6,10,21],[7,10,36],[8,10,44],[9,10,18],[2,11,2],[3,11,3],[4,11,5],[5,11,4],[6,11,10],[7,11,17],[8,11,40],[9,11,46],[6,12,7],[7,12,4],[8,12,30],[9,12,47],[10,12,34],[1,13,1],[3,13,1],[4,13,1],[5,13,1],[6,13,8],[8,13,6],[9,13,47],[10,13,56],[11,13,2],[0,14,1],[1,14,1],[2,14,2],[3,14,2],[4,14,3],[5,14,7],[6,14,6],[9,14,10],[10,14,108],[11,14,100],[4,15,2],"
2019/3/1 12:23,"[10,1,38],[11,1,37],[2,2,2],[3,2,6],[4,2,10],[5,2,16],[6,2,15],[8,2,10],[9,2,35],[10,2,10],[2,3,2],[3,3,7],[4,3,13],[5,3,6],[6,3,5],[7,3,14],[8,3,22],[9,3,11],[10,3,2],[2,4,3],[3,4,6],[4,4,20],[5,4,8],[6,4,6],[7,4,28],[8,4,12],[9,4,19],[10,4,7],[11,4,1],[2,5,3],[3,5,9],[4,5,18],[5,5,49],[6,5,48],[7,5,2],[8,5,6],[9,5,22],[10,5,12],[11,5,4],[2,6,5],[3,6,7],[4,6,25],[5,6,19],[6,6,11],[7,6,12],[8,6,7],[9,6,13],[2,7,1],[3,7,22],[4,7,6],[5,7,26],[6,7,8],[7,7,11],[8,7,6],[9,7,10],[10,7,2],[11,7,1],[2,8,6],[3,8,9],[4,8,29],[5,8,67],[6,8,86],[7,8,5],[8,8,6],[9,8,9],[2,9,2],[3,9,4],[4,9,5],[5,9,1],[6,9,31],[7,9,56],[8,9,13],[9,9,10],[3,10,2],[4,10,3],[5,10,3],[6,10,14],[7,10,43],[8,10,32],[9,10,16],[2,11,1],[3,11,3],[4,11,8],[5,11,10],[6,11,17],[7,11,13],[8,11,45],[9,11,42],[6,12,6],[7,12,6],[8,12,27],[9,12,53],[10,12,20],[2,13,1],[3,13,2],[4,13,2],[5,13,1],[6,13,7],[7,13,4],[8,13,5],[9,13,54],[10,13,41],[11,13,3],[0,14,1],[1,14,2],[2,14,1],[3,14,1],[4,14,4],[5,14,9],[6,14,9],[8,14,3],[9,14,13],[10,14,99],[11,14,104],[5,15,1],"
2019/3/1 12:24,"[10,1,33],[11,1,26],[2,2,6],[3,2,5],[4,2,8],[5,2,13],[6,2,11],[7,2,1],[8,2,7],[9,2,31],[10,2,4],[2,3,1],[3,3,9],[4,3,4],[5,3,5],[6,3,1],[7,3,15],[8,3,23],[9,3,9],[2,4,1],[3,4,7],[4,4,11],[5,4,8],[6,4,6],[7,4,22],[8,4,13],[9,4,20],[10,4,11],[11,4,3],[2,5,6],[3,5,10],[4,5,21],[5,5,40],[6,5,38],[7,5,1],[8,5,7],[9,5,21],[10,5,9],[11,5,5],[2,6,5],[3,6,13],[4,6,25],[5,6,12],[6,6,11],[7,6,13],[8,6,5],[9,6,10],[2,7,3],[3,7,12],[4,7,11],[5,7,30],[6,7,12],[7,7,11],[8,7,6],[9,7,9],[2,8,2],[3,8,9],[4,8,29],[5,8,64],[6,8,77],[7,8,7],[8,8,11],[9,8,11],[2,9,4],[3,9,5],[4,9,4],[5,9,2],[6,9,37],[7,9,47],[8,9,20],[9,9,11],[3,10,1],[4,10,5],[5,10,7],[6,10,23],[7,10,32],[8,10,45],[9,10,17],[2,11,5],[3,11,7],[4,11,4],[5,11,3],[6,11,12],[7,11,20],[8,11,45],[9,11,45],[6,12,4],[7,12,6],[8,12,29],[9,12,52],[10,12,28],[6,13,1],[7,13,1],[8,13,9],[9,13,46],[10,13,54],[11,13,2],[0,14,2],[1,14,3],[2,14,3],[3,14,3],[4,14,3],[5,14,3],[6,14,3],[8,14,2],[9,14,11],[10,14,100],[11,14,111],[0,15,1],[4,15,2],"
2019/3/1 12:25,"[10,1,8],[11,1,4],[2,2,3],[3,2,4],[4,2,5],[5,2,14],[6,2,18],[7,2,1],[8,2,6],[9,2,10],[10,2,3],[2,3,5],[3,3,10],[4,3,7],[5,3,5],[6,3,6],[7,3,17],[8,3,13],[9,3,4],[2,4,4],[3,4,5],[4,4,14],[5,4,13],[6,4,7],[7,4,18],[8,4,10],[9,4,10],[10,4,5],[11,4,2],[2,5,1],[3,5,6],[4,5,20],[5,5,48],[6,5,43],[7,5,1],[8,5,6],[9,5,20],[10,5,9],[11,5,1],[2,6,6],[3,6,11],[4,6,25],[5,6,14],[6,6,14],[7,6,14],[8,6,11],[9,6,11],[2,7,1],[3,7,10],[4,7,12],[5,7,30],[6,7,8],[7,7,16],[8,7,9],[9,7,11],[10,7,1],[2,8,5],[3,8,5],[4,8,16],[5,8,75],[6,8,78],[7,8,8],[8,8,12],[9,8,6],[2,9,3],[3,9,2],[4,9,6],[5,9,5],[6,9,35],[7,9,64],[8,9,18],[9,9,7],[3,10,3],[4,10,3],[5,10,3],[6,10,15],[7,10,32],[8,10,53],[9,10,14],[2,11,1],[3,11,1],[4,11,3],[5,11,3],[6,11,4],[7,11,8],[8,11,51],[9,11,49],[6,12,4],[7,12,4],[8,12,16],[9,12,58],[10,12,21],[6,13,5],[7,13,2],[8,13,8],[9,13,52],[10,13,48],[11,13,2],[4,14,2],[5,14,2],[6,14,5],[8,14,1],[9,14,18],[10,14,115],[11,14,110],[3,15,1],"
2019/3/1 12:26,"[10,1,8],[11,1,8],[3,2,2],[4,2,4],[5,2,5],[6,2,5],[8,2,1],[9,2,6],[10,2,2],[2,3,7],[3,3,7],[4,3,6],[5,3,4],[6,3,2],[7,3,4],[8,3,5],[9,3,1],[2,4,3],[3,4,5],[4,4,13],[5,4,7],[6,4,2],[7,4,7],[8,4,4],[9,4,8],[10,4,6],[11,4,3],[2,5,4],[3,5,5],[4,5,8],[5,5,35],[6,5,30],[7,5,2],[8,5,2],[9,5,17],[10,5,8],[11,5,2],[2,6,2],[3,6,7],[4,6,14],[5,6,12],[6,6,13],[7,6,15],[8,6,4],[9,6,9],[11,6,1],[2,7,3],[3,7,7],[4,7,14],[5,7,47],[6,7,8],[7,7,19],[8,7,7],[9,7,10],[10,7,1],[2,8,1],[3,8,7],[4,8,21],[5,8,72],[6,8,69],[7,8,16],[8,8,11],[9,8,11],[2,9,4],[3,9,7],[4,9,4],[5,9,2],[6,9,24],[7,9,59],[8,9,17],[9,9,13],[2,10,1],[3,10,3],[4,10,4],[5,10,4],[6,10,10],[7,10,33],[8,10,56],[9,10,21],[3,11,1],[4,11,1],[5,11,3],[6,11,9],[7,11,17],[8,11,47],[9,11,51],[6,12,4],[7,12,5],[8,12,26],[9,12,57],[10,12,29],[0,13,1],[1,13,2],[2,13,2],[3,13,2],[4,13,2],[6,13,3],[7,13,1],[8,13,7],[9,13,52],[10,13,61],[11,13,1],[2,14,1],[3,14,3],[4,14,2],[5,14,6],[6,14,4],[8,14,2],[9,14,8],[10,14,110],[11,14,113],[2,15,1],[4,15,1],"
2019/3/1 12:27,"[10,1,3],[11,1,4],[2,2,3],[3,2,4],[4,2,5],[5,2,3],[6,2,6],[8,2,2],[9,2,1],[10,2,2],[2,3,2],[3,3,10],[4,3,6],[5,3,6],[7,3,6],[8,3,3],[9,3,1],[10,3,1],[2,4,5],[3,4,4],[4,4,17],[5,4,12],[7,4,5],[8,4,5],[9,4,10],[10,4,6],[11,4,5],[2,5,3],[3,5,9],[4,5,15],[5,5,29],[6,5,24],[7,5,1],[8,5,3],[9,5,13],[10,5,7],[11,5,3],[2,6,3],[3,6,4],[4,6,15],[5,6,7],[6,6,10],[7,6,18],[8,6,2],[9,6,8],[2,7,4],[3,7,14],[4,7,8],[5,7,27],[6,7,6],[7,7,15],[8,7,13],[9,7,8],[10,7,1],[2,8,3],[3,8,8],[4,8,30],[5,8,79],[6,8,96],[7,8,10],[8,8,11],[9,8,16],[2,9,1],[3,9,1],[4,9,8],[5,9,3],[6,9,37],[7,9,66],[8,9,18],[9,9,15],[3,10,1],[4,10,1],[5,10,2],[6,10,18],[7,10,42],[8,10,56],[9,10,21],[2,11,1],[6,11,8],[7,11,8],[8,11,55],[9,11,54],[6,12,4],[7,12,10],[8,12,30],[9,12,63],[10,12,22],[6,13,3],[7,13,1],[8,13,11],[9,13,66],[10,13,50],[3,14,1],[4,14,1],[5,14,3],[6,14,3],[8,14,1],[9,14,9],[10,14,116],[11,14,125],"
2019/3/1 12:28,"[10,1,6],[11,1,6],[2,2,1],[3,2,1],[4,2,3],[5,2,6],[6,2,6],[8,2,1],[9,2,7],[2,3,3],[3,3,2],[4,3,5],[5,3,5],[6,3,3],[7,3,4],[8,3,5],[2,4,2],[3,4,8],[4,4,12],[5,4,11],[6,4,3],[7,4,6],[8,4,6],[9,4,14],[10,4,8],[11,4,1],[2,5,2],[3,5,10],[4,5,18],[5,5,33],[6,5,34],[8,5,4],[9,5,18],[10,5,7],[11,5,2],[2,6,8],[3,6,11],[4,6,22],[5,6,17],[6,6,19],[7,6,15],[8,6,3],[9,6,13],[2,7,3],[3,7,10],[4,7,16],[5,7,45],[6,7,15],[7,7,15],[8,7,8],[9,7,9],[2,8,2],[3,8,14],[4,8,31],[5,8,87],[6,8,80],[7,8,11],[8,8,15],[9,8,10],[2,9,1],[3,9,5],[4,9,8],[5,9,4],[6,9,45],[7,9,47],[8,9,22],[9,9,11],[4,10,1],[5,10,4],[6,10,22],[7,10,53],[8,10,43],[9,10,16],[3,11,1],[4,11,1],[5,11,2],[6,11,16],[7,11,12],[8,11,54],[9,11,50],[6,12,10],[7,12,9],[8,12,26],[9,12,71],[10,12,28],[6,13,6],[7,13,3],[8,13,11],[9,13,71],[10,13,52],[11,13,3],[3,14,1],[4,14,3],[5,14,7],[6,14,7],[9,14,8],[10,14,135],[11,14,122],[2,15,1],[3,15,2],[4,15,2],"
2019/3/1 12:29,"[10,1,7],[11,1,7],[2,2,1],[3,2,4],[4,2,4],[5,2,5],[6,2,6],[8,2,2],[9,2,5],[10,2,1],[2,3,4],[3,3,6],[4,3,4],[5,3,5],[6,3,4],[7,3,2],[8,3,4],[9,3,2],[10,3,1],[2,4,9],[3,4,6],[4,4,14],[5,4,11],[6,4,3],[7,4,7],[8,4,7],[9,4,11],[10,4,8],[11,4,2],[2,5,3],[3,5,10],[4,5,14],[5,5,39],[6,5,36],[8,5,2],[9,5,11],[10,5,3],[11,5,1],[2,6,2],[3,6,5],[4,6,25],[5,6,16],[6,6,24],[7,6,10],[8,6,4],[9,6,4],[2,7,3],[3,7,7],[4,7,13],[5,7,42],[6,7,15],[7,7,18],[8,7,6],[9,7,6],[2,8,1],[3,8,5],[4,8,19],[5,8,88],[6,8,101],[7,8,13],[8,8,12],[9,8,10],[3,9,3],[4,9,5],[5,9,1],[6,9,42],[7,9,68],[8,9,20],[9,9,18],[4,10,1],[5,10,1],[6,10,17],[7,10,40],[8,10,57],[9,10,27],[3,11,1],[4,11,4],[5,11,5],[6,11,14],[7,11,16],[8,11,55],[9,11,54],[6,12,9],[7,12,12],[8,12,24],[9,12,65],[10,12,29],[1,13,1],[2,13,1],[3,13,1],[4,13,2],[6,13,6],[7,13,2],[8,13,11],[9,13,53],[10,13,57],[11,13,4],[2,14,2],[3,14,6],[4,14,5],[5,14,8],[6,14,8],[8,14,3],[9,14,15],[10,14,118],[11,14,127],[4,15,1],"
2019/3/1 12:30,"[10,1,3],[11,1,2],[2,2,3],[3,2,4],[4,2,1],[5,2,1],[6,2,2],[9,2,3],[2,3,2],[3,3,5],[4,3,4],[5,3,5],[7,3,3],[8,3,2],[2,4,3],[3,4,9],[4,4,17],[5,4,10],[7,4,6],[8,4,6],[9,4,11],[10,4,13],[11,4,3],[2,5,3],[3,5,3],[4,5,14],[5,5,37],[6,5,29],[7,5,3],[8,5,9],[9,5,16],[10,5,9],[11,5,3],[2,6,4],[3,6,7],[4,6,17],[5,6,18],[6,6,15],[7,6,17],[8,6,8],[9,6,9],[3,7,9],[4,7,7],[5,7,33],[6,7,8],[7,7,17],[8,7,8],[9,7,7],[2,8,1],[3,8,3],[4,8,24],[5,8,76],[6,8,101],[7,8,10],[8,8,14],[9,8,6],[2,9,2],[3,9,4],[4,9,4],[5,9,6],[6,9,54],[7,9,67],[8,9,21],[9,9,8],[3,10,2],[4,10,2],[5,10,2],[6,10,21],[7,10,41],[8,10,61],[9,10,20],[3,11,1],[5,11,1],[6,11,9],[7,11,22],[8,11,57],[9,11,56],[6,12,6],[7,12,7],[8,12,41],[9,12,68],[10,12,30],[3,13,1],[4,13,1],[5,13,1],[6,13,6],[7,13,4],[8,13,9],[9,13,75],[10,13,54],[11,13,1],[2,14,1],[3,14,4],[4,14,5],[5,14,9],[6,14,8],[8,14,1],[9,14,6],[10,14,132],[11,14,126],[1,15,2],[2,15,2],[3,15,1],[4,15,1],[5,15,1],"
2019/3/1 12:31,"[10,1,2],[11,1,3],[2,2,1],[3,2,6],[4,2,9],[5,2,6],[6,2,5],[9,2,3],[10,2,1],[2,3,2],[3,3,4],[4,3,7],[5,3,4],[7,3,5],[8,3,1],[9,3,1],[10,3,2],[3,4,5],[4,4,14],[5,4,10],[6,4,2],[7,4,7],[8,4,10],[9,4,13],[10,4,6],[11,4,2],[2,5,3],[3,5,7],[4,5,8],[5,5,32],[6,5,31],[8,5,4],[9,5,14],[10,5,8],[11,5,3],[2,6,4],[3,6,7],[4,6,13],[5,6,8],[6,6,12],[7,6,15],[8,6,7],[9,6,6],[2,7,3],[3,7,2],[4,7,5],[5,7,28],[6,7,9],[7,7,11],[8,7,9],[9,7,5],[2,8,2],[3,8,7],[4,8,22],[5,8,76],[6,8,82],[7,8,15],[8,8,9],[9,8,6],[2,9,1],[3,9,7],[4,9,6],[5,9,4],[6,9,48],[7,9,64],[8,9,17],[9,9,8],[3,10,1],[4,10,1],[5,10,2],[6,10,23],[7,10,57],[8,10,47],[9,10,16],[3,11,2],[4,11,2],[5,11,2],[6,11,10],[7,11,24],[8,11,72],[9,11,42],[6,12,10],[7,12,4],[8,12,38],[9,12,64],[10,12,29],[5,13,1],[6,13,7],[7,13,2],[8,13,11],[9,13,72],[10,13,50],[11,13,6],[2,14,1],[3,14,2],[4,14,2],[5,14,5],[6,14,6],[9,14,18],[10,14,134],[11,14,127],[4,15,2],[5,15,1],"
2019/3/1 12:32,"[10,1,4],[11,1,3],[2,2,1],[3,2,3],[4,2,4],[5,2,6],[6,2,6],[8,2,1],[9,2,1],[10,2,1],[2,3,5],[3,3,8],[4,3,3],[5,3,2],[6,3,1],[7,3,6],[8,3,3],[10,3,1],[2,4,4],[3,4,11],[4,4,15],[5,4,8],[7,4,8],[8,4,7],[9,4,6],[10,4,4],[11,4,2],[2,5,2],[3,5,9],[4,5,12],[5,5,33],[6,5,33],[7,5,2],[8,5,2],[9,5,14],[10,5,9],[11,5,4],[2,6,4],[3,6,6],[4,6,21],[5,6,11],[6,6,15],[7,6,13],[8,6,12],[9,6,2],[2,7,6],[3,7,12],[4,7,12],[5,7,34],[6,7,10],[7,7,18],[8,7,10],[9,7,3],[2,8,1],[3,8,9],[4,8,24],[5,8,70],[6,8,78],[7,8,18],[8,8,11],[9,8,4],[2,9,3],[4,9,10],[5,9,1],[6,9,38],[7,9,55],[8,9,13],[9,9,9],[2,10,1],[4,10,2],[5,10,3],[6,10,16],[7,10,45],[8,10,47],[9,10,12],[5,11,1],[6,11,9],[7,11,24],[8,11,42],[9,11,41],[6,12,3],[7,12,14],[8,12,29],[9,12,69],[10,12,18],[11,12,2],[1,13,1],[2,13,1],[3,13,2],[4,13,3],[5,13,4],[6,13,7],[7,13,5],[8,13,7],[9,13,65],[10,13,40],[11,13,2],[1,14,1],[2,14,1],[3,14,2],[4,14,2],[5,14,11],[6,14,12],[7,14,2],[8,14,3],[9,14,15],[10,14,49],[11,14,46],[0,15,1],[1,15,2],[2,15,3],[3,15,2],[4,15,2],"
