,sid,time,total,y,x
104253,11219,2019/3/1 9:27,1,19,12.0
104254,11220,2019/3/1 9:27,1,20,12.0
104255,11221,2019/3/1 9:27,2,21,12.0
104257,11223,2019/3/1 9:27,1,23,12.0
104258,11224,2019/3/1 9:27,1,24,12.0
104259,11225,2019/3/1 9:27,2,25,12.0
104261,11226,2019/3/1 9:27,1,26,12.0
104262,11300,2019/3/1 9:27,1,0,13.0
104263,11301,2019/3/1 9:27,1,1,13.0
104264,11302,2019/3/1 9:27,2,2,13.0
104266,11304,2019/3/1 9:27,1,4,13.0
104267,11305,2019/3/1 9:27,2,5,13.0
104269,11306,2019/3/1 9:27,2,6,13.0
104271,11307,2019/3/1 9:27,2,7,13.0
104273,11308,2019/3/1 9:27,2,8,13.0
104275,11309,2019/3/1 9:27,2,9,13.0
104277,11310,2019/3/1 9:27,2,10,13.0
104279,11311,2019/3/1 9:27,1,11,13.0
104280,11312,2019/3/1 9:27,2,12,13.0
104282,11313,2019/3/1 9:27,2,13,13.0
104284,11314,2019/3/1 9:27,2,14,13.0
104286,11315,2019/3/1 9:27,2,15,13.0
104288,11316,2019/3/1 9:27,2,16,13.0
104290,11317,2019/3/1 9:27,2,17,13.0
104292,11318,2019/3/1 9:27,2,18,13.0
104294,11319,2019/3/1 9:27,3,19,13.0
104297,11320,2019/3/1 9:27,2,20,13.0
104299,11321,2019/3/1 9:27,2,21,13.0
104301,11322,2019/3/1 9:27,2,22,13.0
104303,11323,2019/3/1 9:27,2,23,13.0
104305,11324,2019/3/1 9:27,2,24,13.0
104307,11325,2019/3/1 9:27,1,25,13.0
104308,11326,2019/3/1 9:27,1,26,13.0
104309,11403,2019/3/1 9:27,2,3,14.0
104311,11404,2019/3/1 9:27,3,4,14.0
104314,11405,2019/3/1 9:27,2,5,14.0
104316,11411,2019/3/1 9:27,1,11,14.0
104317,11412,2019/3/1 9:27,1,12,14.0
104318,11413,2019/3/1 9:27,1,13,14.0
104319,11414,2019/3/1 9:27,1,14,14.0
104320,11504,2019/3/1 9:27,2,4,15.0
104322,10307,2019/3/1 9:28,1,7,3.0
104323,10309,2019/3/1 9:28,1,9,3.0
104324,10409,2019/3/1 9:28,1,9,4.0
104325,10425,2019/3/1 9:28,1,25,4.0
104326,10426,2019/3/1 9:28,1,26,4.0
104327,10509,2019/3/1 9:28,1,9,5.0
104328,10609,2019/3/1 9:28,2,9,6.0
104330,10709,2019/3/1 9:28,1,9,7.0
104331,10723,2019/3/1 9:28,1,23,7.0
104332,10809,2019/3/1 9:28,1,9,8.0
104333,10821,2019/3/1 9:28,1,21,8.0
104334,10823,2019/3/1 9:28,1,23,8.0
104335,10909,2019/3/1 9:28,1,9,9.0
104336,10920,2019/3/1 9:28,1,20,9.0
104337,10921,2019/3/1 9:28,1,21,9.0
104338,10923,2019/3/1 9:28,1,23,9.0
104339,10925,2019/3/1 9:28,1,25,9.0
104340,11006,2019/3/1 9:28,1,6,10.0
104341,11008,2019/3/1 9:28,1,8,10.0
104342,11009,2019/3/1 9:28,1,9,10.0
104343,11010,2019/3/1 9:28,1,10,10.0
104344,11011,2019/3/1 9:28,1,11,10.0
104345,11016,2019/3/1 9:28,1,16,10.0
104346,11023,2019/3/1 9:28,1,23,10.0
104347,11025,2019/3/1 9:28,1,25,10.0
104348,11106,2019/3/1 9:28,2,6,11.0
104350,11107,2019/3/1 9:28,1,7,11.0
104351,11109,2019/3/1 9:28,1,9,11.0
104352,11110,2019/3/1 9:28,1,10,11.0
104353,11121,2019/3/1 9:28,1,21,11.0
104354,11122,2019/3/1 9:28,1,22,11.0
104355,11123,2019/3/1 9:28,1,23,11.0
104356,11125,2019/3/1 9:28,1,25,11.0
104357,11206,2019/3/1 9:28,2,6,12.0
104359,11207,2019/3/1 9:28,1,7,12.0
104360,11215,2019/3/1 9:28,1,15,12.0
104361,11220,2019/3/1 9:28,1,20,12.0
104362,11221,2019/3/1 9:28,2,21,12.0
104364,11222,2019/3/1 9:28,2,22,12.0
104366,11223,2019/3/1 9:28,2,23,12.0
104368,11224,2019/3/1 9:28,1,24,12.0
104369,11225,2019/3/1 9:28,1,25,12.0
104370,11305,2019/3/1 9:28,2,5,13.0
104372,11306,2019/3/1 9:28,1,6,13.0
104373,11307,2019/3/1 9:28,1,7,13.0
104374,11308,2019/3/1 9:28,1,8,13.0
104375,11309,2019/3/1 9:28,1,9,13.0
104376,11311,2019/3/1 9:28,1,11,13.0
104377,11312,2019/3/1 9:28,1,12,13.0
104378,11313,2019/3/1 9:28,1,13,13.0
104379,11314,2019/3/1 9:28,1,14,13.0
104380,11315,2019/3/1 9:28,1,15,13.0
104381,11316,2019/3/1 9:28,2,16,13.0
104383,11317,2019/3/1 9:28,2,17,13.0
104385,11318,2019/3/1 9:28,2,18,13.0
104387,11319,2019/3/1 9:28,3,19,13.0
104390,11320,2019/3/1 9:28,2,20,13.0
104392,11321,2019/3/1 9:28,1,21,13.0
104393,11322,2019/3/1 9:28,1,22,13.0
104394,11323,2019/3/1 9:28,1,23,13.0
104395,11324,2019/3/1 9:28,2,24,13.0
104397,11325,2019/3/1 9:28,3,25,13.0
104400,11326,2019/3/1 9:28,2,26,13.0
104402,11327,2019/3/1 9:28,3,27,13.0
104405,11328,2019/3/1 9:28,2,28,13.0
104407,11403,2019/3/1 9:28,1,3,14.0
104408,11404,2019/3/1 9:28,2,4,14.0
104410,11405,2019/3/1 9:28,1,5,14.0
104411,11427,2019/3/1 9:28,1,27,14.0
104412,11428,2019/3/1 9:28,1,28,14.0
104413,10215,2019/3/1 9:29,1,15,2.0
104414,10216,2019/3/1 9:29,1,16,2.0
104415,10217,2019/3/1 9:29,1,17,2.0
104416,10423,2019/3/1 9:29,1,23,4.0
104417,10509,2019/3/1 9:29,1,9,5.0
104418,10521,2019/3/1 9:29,1,21,5.0
104419,10607,2019/3/1 9:29,1,7,6.0
104420,10621,2019/3/1 9:29,1,21,6.0
104421,10706,2019/3/1 9:29,1,6,7.0
104422,10707,2019/3/1 9:29,1,7,7.0
104423,10721,2019/3/1 9:29,1,21,7.0
104424,10806,2019/3/1 9:29,2,6,8.0
104426,10807,2019/3/1 9:29,2,7,8.0
104428,10808,2019/3/1 9:29,1,8,8.0
104429,10906,2019/3/1 9:29,4,6,9.0
104433,10909,2019/3/1 9:29,1,9,9.0
104434,10923,2019/3/1 9:29,1,23,9.0
104435,10924,2019/3/1 9:29,1,24,9.0
104436,10925,2019/3/1 9:29,1,25,9.0
104437,10926,2019/3/1 9:29,1,26,9.0
104438,11006,2019/3/1 9:29,3,6,10.0
104441,11008,2019/3/1 9:29,1,8,10.0
104442,11009,2019/3/1 9:29,1,9,10.0
104443,11016,2019/3/1 9:29,2,16,10.0
104445,11021,2019/3/1 9:29,1,21,10.0
104446,11023,2019/3/1 9:29,1,23,10.0
104447,11025,2019/3/1 9:29,1,25,10.0
104448,11106,2019/3/1 9:29,3,6,11.0
104451,11107,2019/3/1 9:29,1,7,11.0
104452,11108,2019/3/1 9:29,1,8,11.0
104453,11117,2019/3/1 9:29,4,17,11.0
104457,11121,2019/3/1 9:29,1,21,11.0
104458,11123,2019/3/1 9:29,1,23,11.0
104459,11125,2019/3/1 9:29,1,25,11.0
104460,11206,2019/3/1 9:29,4,6,12.0
104464,11217,2019/3/1 9:29,5,17,12.0
104469,11219,2019/3/1 9:29,1,19,12.0
104470,11220,2019/3/1 9:29,1,20,12.0
104471,11221,2019/3/1 9:29,1,21,12.0
104472,11225,2019/3/1 9:29,1,25,12.0
104473,11226,2019/3/1 9:29,1,26,12.0
104474,11305,2019/3/1 9:29,4,5,13.0
104478,11306,2019/3/1 9:29,1,6,13.0
104479,11307,2019/3/1 9:29,1,7,13.0
104480,11310,2019/3/1 9:29,1,10,13.0
104481,11311,2019/3/1 9:29,1,11,13.0
104482,11312,2019/3/1 9:29,1,12,13.0
104483,11313,2019/3/1 9:29,1,13,13.0
104484,11314,2019/3/1 9:29,1,14,13.0
104485,11315,2019/3/1 9:29,1,15,13.0
104486,11316,2019/3/1 9:29,1,16,13.0
104487,11317,2019/3/1 9:29,4,17,13.0
104491,11318,2019/3/1 9:29,6,18,13.0
104497,11319,2019/3/1 9:29,5,19,13.0
104502,11320,2019/3/1 9:29,4,20,13.0
104506,11321,2019/3/1 9:29,5,21,13.0
104511,11322,2019/3/1 9:29,3,22,13.0
104514,11323,2019/3/1 9:29,3,23,13.0
104517,11324,2019/3/1 9:29,1,24,13.0
104518,11327,2019/3/1 9:29,1,27,13.0
104519,11402,2019/3/1 9:29,2,2,14.0
104521,11403,2019/3/1 9:29,2,3,14.0
104523,11404,2019/3/1 9:29,4,4,14.0
104527,11420,2019/3/1 9:29,1,20,14.0
104528,11502,2019/3/1 9:29,2,2,15.0
104530,10209,2019/3/1 9:30,1,9,2.0
104531,10306,2019/3/1 9:30,1,6,3.0
104532,10309,2019/3/1 9:30,1,9,3.0
104533,10406,2019/3/1 9:30,1,6,4.0
104534,10409,2019/3/1 9:30,2,9,4.0
104536,10410,2019/3/1 9:30,1,10,4.0
104537,10418,2019/3/1 9:30,2,18,4.0
104539,10421,2019/3/1 9:30,1,21,4.0
104540,10422,2019/3/1 9:30,2,22,4.0
104542,10506,2019/3/1 9:30,1,6,5.0
104543,10508,2019/3/1 9:30,1,8,5.0
104544,10509,2019/3/1 9:30,2,9,5.0
104546,10518,2019/3/1 9:30,2,18,5.0
104548,10521,2019/3/1 9:30,1,21,5.0
104549,10606,2019/3/1 9:30,1,6,6.0
104550,10609,2019/3/1 9:30,3,9,6.0
104553,10618,2019/3/1 9:30,2,18,6.0
104555,10706,2019/3/1 9:30,3,6,7.0
104558,10709,2019/3/1 9:30,3,9,7.0
104561,10718,2019/3/1 9:30,2,18,7.0
104563,10806,2019/3/1 9:30,2,6,8.0
104565,10808,2019/3/1 9:30,1,8,8.0
104566,10809,2019/3/1 9:30,1,9,8.0
104567,10818,2019/3/1 9:30,2,18,8.0
104569,10825,2019/3/1 9:30,1,25,8.0
104570,10906,2019/3/1 9:30,2,6,9.0
104572,10907,2019/3/1 9:30,1,7,9.0
104573,10908,2019/3/1 9:30,1,8,9.0
104574,10918,2019/3/1 9:30,1,18,9.0
104575,10925,2019/3/1 9:30,1,25,9.0
104576,11006,2019/3/1 9:30,3,6,10.0
104579,11008,2019/3/1 9:30,1,8,10.0
104580,11009,2019/3/1 9:30,1,9,10.0
104581,11018,2019/3/1 9:30,1,18,10.0
104582,11021,2019/3/1 9:30,1,21,10.0
104583,11106,2019/3/1 9:30,2,6,11.0
104585,11107,2019/3/1 9:30,1,7,11.0
104586,11109,2019/3/1 9:30,1,9,11.0
104587,11117,2019/3/1 9:30,1,17,11.0
104588,11118,2019/3/1 9:30,1,18,11.0
104589,11121,2019/3/1 9:30,1,21,11.0
104590,11206,2019/3/1 9:30,3,6,12.0
104593,11210,2019/3/1 9:30,1,10,12.0
104594,11212,2019/3/1 9:30,1,12,12.0
104595,11214,2019/3/1 9:30,1,14,12.0
104596,11216,2019/3/1 9:30,1,16,12.0
104597,11221,2019/3/1 9:30,1,21,12.0
104598,11300,2019/3/1 9:30,1,0,13.0
104599,11301,2019/3/1 9:30,1,1,13.0
104600,11302,2019/3/1 9:30,2,2,13.0
104602,11303,2019/3/1 9:30,4,3,13.0
104606,11304,2019/3/1 9:30,1,4,13.0
104607,11305,2019/3/1 9:30,1,5,13.0
104608,11306,2019/3/1 9:30,1,6,13.0
104609,11308,2019/3/1 9:30,1,8,13.0
104610,11309,2019/3/1 9:30,1,9,13.0
104611,11310,2019/3/1 9:30,1,10,13.0
104612,11311,2019/3/1 9:30,2,11,13.0
104614,11312,2019/3/1 9:30,1,12,13.0
104615,11313,2019/3/1 9:30,2,13,13.0
104617,11314,2019/3/1 9:30,1,14,13.0
104618,11315,2019/3/1 9:30,2,15,13.0
104620,11320,2019/3/1 9:30,1,20,13.0
104621,11321,2019/3/1 9:30,1,21,13.0
104622,11322,2019/3/1 9:30,1,22,13.0
104623,11323,2019/3/1 9:30,1,23,13.0
104624,11324,2019/3/1 9:30,2,24,13.0
104626,11325,2019/3/1 9:30,2,25,13.0
104628,11326,2019/3/1 9:30,2,26,13.0
104630,11327,2019/3/1 9:30,3,27,13.0
104633,11328,2019/3/1 9:30,2,28,13.0
104635,11402,2019/3/1 9:30,4,2,14.0
104639,11403,2019/3/1 9:30,3,3,14.0
104642,11404,2019/3/1 9:30,3,4,14.0
104645,11419,2019/3/1 9:30,1,19,14.0
104646,11427,2019/3/1 9:30,1,27,14.0
104647,11428,2019/3/1 9:30,1,28,14.0
104648,11502,2019/3/1 9:30,4,2,15.0
104652,11504,2019/3/1 9:30,3,4,15.0
104655,11527,2019/3/1 9:30,1,27,15.0
104656,10207,2019/3/1 9:31,1,7,2.0
104657,10218,2019/3/1 9:31,1,18,2.0
104658,10306,2019/3/1 9:31,1,6,3.0
104659,10308,2019/3/1 9:31,1,8,3.0
104660,10318,2019/3/1 9:31,1,18,3.0
104661,10406,2019/3/1 9:31,1,6,4.0
104662,10407,2019/3/1 9:31,1,7,4.0
104663,10409,2019/3/1 9:31,1,9,4.0
104664,10421,2019/3/1 9:31,1,21,4.0
104665,10506,2019/3/1 9:31,2,6,5.0
104667,10509,2019/3/1 9:31,1,9,5.0
104668,10521,2019/3/1 9:31,1,21,5.0
104669,10606,2019/3/1 9:31,2,6,6.0
104671,10607,2019/3/1 9:31,1,7,6.0
104672,10621,2019/3/1 9:31,2,21,6.0
104674,10706,2019/3/1 9:31,1,6,7.0
104675,10717,2019/3/1 9:31,1,17,7.0
104676,10721,2019/3/1 9:31,1,21,7.0
104677,10806,2019/3/1 9:31,2,6,8.0
104679,10818,2019/3/1 9:31,1,18,8.0
104680,10821,2019/3/1 9:31,1,21,8.0
104681,10906,2019/3/1 9:31,1,6,9.0
104682,10907,2019/3/1 9:31,1,7,9.0
104683,10918,2019/3/1 9:31,1,18,9.0
104684,11008,2019/3/1 9:31,1,8,10.0
104685,11009,2019/3/1 9:31,1,9,10.0
104686,11017,2019/3/1 9:31,1,17,10.0
104687,11022,2019/3/1 9:31,1,22,10.0
104688,11109,2019/3/1 9:31,3,9,11.0
104691,11110,2019/3/1 9:31,1,10,11.0
104692,11111,2019/3/1 9:31,1,11,11.0
104693,11116,2019/3/1 9:31,1,16,11.0
104694,11209,2019/3/1 9:31,2,9,12.0
104696,11210,2019/3/1 9:31,2,10,12.0
104698,11211,2019/3/1 9:31,1,11,12.0
104699,11218,2019/3/1 9:31,1,18,12.0
104700,11220,2019/3/1 9:31,1,20,12.0
104701,11300,2019/3/1 9:31,4,0,13.0
104705,11301,2019/3/1 9:31,4,1,13.0
104709,11302,2019/3/1 9:31,3,2,13.0
104712,11303,2019/3/1 9:31,2,3,13.0
104714,11304,2019/3/1 9:31,3,4,13.0
104717,11305,2019/3/1 9:31,1,5,13.0
104718,11306,2019/3/1 9:31,1,6,13.0
104719,11307,2019/3/1 9:31,2,7,13.0
104721,11308,2019/3/1 9:31,2,8,13.0
104723,11309,2019/3/1 9:31,1,9,13.0
104724,11310,2019/3/1 9:31,2,10,13.0
104726,11311,2019/3/1 9:31,2,11,13.0
104728,11312,2019/3/1 9:31,1,12,13.0
104729,11314,2019/3/1 9:31,2,14,13.0
104731,11316,2019/3/1 9:31,2,16,13.0
104733,11317,2019/3/1 9:31,1,17,13.0
104734,11318,2019/3/1 9:31,3,18,13.0
104737,11319,2019/3/1 9:31,2,19,13.0
104739,11320,2019/3/1 9:31,1,20,13.0
104740,11321,2019/3/1 9:31,2,21,13.0
104742,11322,2019/3/1 9:31,2,22,13.0
104744,11323,2019/3/1 9:31,2,23,13.0
104746,11324,2019/3/1 9:31,3,24,13.0
104749,11325,2019/3/1 9:31,2,25,13.0
104751,11326,2019/3/1 9:31,2,26,13.0
104753,11327,2019/3/1 9:31,1,27,13.0
104754,11401,2019/3/1 9:31,1,1,14.0
104755,11402,2019/3/1 9:31,9,2,14.0
104764,11403,2019/3/1 9:31,5,3,14.0
104769,11404,2019/3/1 9:31,4,4,14.0
104773,11405,2019/3/1 9:31,1,5,14.0
104774,11406,2019/3/1 9:31,1,6,14.0
104775,11410,2019/3/1 9:31,2,10,14.0
104777,11411,2019/3/1 9:31,2,11,14.0
104779,11412,2019/3/1 9:31,1,12,14.0
104780,11413,2019/3/1 9:31,3,13,14.0
104783,11414,2019/3/1 9:31,1,14,14.0
104784,11415,2019/3/1 9:31,1,15,14.0
104785,11417,2019/3/1 9:31,1,17,14.0
104786,11427,2019/3/1 9:31,1,27,14.0
104787,11502,2019/3/1 9:31,4,2,15.0
104791,11504,2019/3/1 9:31,1,4,15.0
104792,10416,2019/3/1 9:32,1,16,4.0
104793,10509,2019/3/1 9:32,1,9,5.0
104794,10510,2019/3/1 9:32,2,10,5.0
104796,10511,2019/3/1 9:32,1,11,5.0
104797,10516,2019/3/1 9:32,1,16,5.0
104798,10616,2019/3/1 9:32,1,16,6.0
104799,10617,2019/3/1 9:32,1,17,6.0
104800,10706,2019/3/1 9:32,1,6,7.0
104801,10715,2019/3/1 9:32,1,15,7.0
104802,10717,2019/3/1 9:32,1,17,7.0
104803,10718,2019/3/1 9:32,1,18,7.0
104804,10721,2019/3/1 9:32,1,21,7.0
104805,10806,2019/3/1 9:32,2,6,8.0
104807,10807,2019/3/1 9:32,1,7,8.0
104808,10815,2019/3/1 9:32,1,15,8.0
104809,10817,2019/3/1 9:32,1,17,8.0
104810,10818,2019/3/1 9:32,1,18,8.0
104811,10821,2019/3/1 9:32,1,21,8.0
104812,10906,2019/3/1 9:32,1,6,9.0
104813,10908,2019/3/1 9:32,1,8,9.0
104814,10915,2019/3/1 9:32,1,15,9.0
104815,10918,2019/3/1 9:32,1,18,9.0
104816,10921,2019/3/1 9:32,2,21,9.0
104818,11006,2019/3/1 9:32,1,6,10.0
104819,11009,2019/3/1 9:32,1,9,10.0
104820,11015,2019/3/1 9:32,1,15,10.0
104821,11017,2019/3/1 9:32,1,17,10.0
104822,11021,2019/3/1 9:32,1,21,10.0
104823,11106,2019/3/1 9:32,1,6,11.0
104824,11109,2019/3/1 9:32,1,9,11.0
104825,11115,2019/3/1 9:32,2,15,11.0
104827,11116,2019/3/1 9:32,3,16,11.0
104830,11206,2019/3/1 9:32,1,6,12.0
104831,11210,2019/3/1 9:32,1,10,12.0
104832,11216,2019/3/1 9:32,2,16,12.0
104834,11300,2019/3/1 9:32,3,0,13.0
104837,11301,2019/3/1 9:32,3,1,13.0
104840,11302,2019/3/1 9:32,2,2,13.0
104842,11303,2019/3/1 9:32,2,3,13.0
104844,11304,2019/3/1 9:32,2,4,13.0
104846,11305,2019/3/1 9:32,3,5,13.0
104849,11306,2019/3/1 9:32,1,6,13.0
104850,11309,2019/3/1 9:32,1,9,13.0
104851,11310,2019/3/1 9:32,1,10,13.0
104852,11311,2019/3/1 9:32,2,11,13.0
104854,11312,2019/3/1 9:32,3,12,13.0
104857,11313,2019/3/1 9:32,3,13,13.0
104860,11314,2019/3/1 9:32,3,14,13.0
104863,11315,2019/3/1 9:32,5,15,13.0
104868,11316,2019/3/1 9:32,4,16,13.0
104872,11317,2019/3/1 9:32,3,17,13.0
104875,11318,2019/3/1 9:32,2,18,13.0
104877,11319,2019/3/1 9:32,2,19,13.0
104879,11320,2019/3/1 9:32,1,20,13.0
104880,11321,2019/3/1 9:32,1,21,13.0
104881,11322,2019/3/1 9:32,1,22,13.0
104882,11323,2019/3/1 9:32,1,23,13.0
104883,11325,2019/3/1 9:32,1,25,13.0
104884,11402,2019/3/1 9:32,6,2,14.0
104890,11403,2019/3/1 9:32,3,3,14.0
104893,11404,2019/3/1 9:32,4,4,14.0
104897,11410,2019/3/1 9:32,1,10,14.0
104898,11411,2019/3/1 9:32,2,11,14.0
104900,11412,2019/3/1 9:32,2,12,14.0
104902,11413,2019/3/1 9:32,2,13,14.0
104904,11414,2019/3/1 9:32,1,14,14.0
104905,11415,2019/3/1 9:32,1,15,14.0
104906,11416,2019/3/1 9:32,2,16,14.0
104908,11417,2019/3/1 9:32,2,17,14.0
104910,11418,2019/3/1 9:32,1,18,14.0
104911,11419,2019/3/1 9:32,1,19,14.0
104912,11420,2019/3/1 9:32,1,20,14.0
104913,11425,2019/3/1 9:32,1,25,14.0
104914,11502,2019/3/1 9:32,4,2,15.0
104918,11504,2019/3/1 9:32,2,4,15.0
104920,10208,2019/3/1 9:33,1,8,2.0
104921,10309,2019/3/1 9:33,2,9,3.0
104923,10406,2019/3/1 9:33,1,6,4.0
104924,10408,2019/3/1 9:33,1,8,4.0
104925,10409,2019/3/1 9:33,1,9,4.0
104926,10506,2019/3/1 9:33,1,6,5.0
104927,10507,2019/3/1 9:33,1,7,5.0
104928,10509,2019/3/1 9:33,3,9,5.0
104931,10510,2019/3/1 9:33,1,10,5.0
104932,10515,2019/3/1 9:33,1,15,5.0
104933,10606,2019/3/1 9:33,2,6,6.0
104935,10608,2019/3/1 9:33,1,8,6.0
104936,10609,2019/3/1 9:33,3,9,6.0
104939,10615,2019/3/1 9:33,1,15,6.0
104940,10621,2019/3/1 9:33,1,21,6.0
104941,10709,2019/3/1 9:33,4,9,7.0
104945,10715,2019/3/1 9:33,1,15,7.0
104946,10721,2019/3/1 9:33,1,21,7.0
104947,10725,2019/3/1 9:33,2,25,7.0
104949,10808,2019/3/1 9:33,1,8,8.0
104950,10809,2019/3/1 9:33,3,9,8.0
104953,10815,2019/3/1 9:33,1,15,8.0
104954,10824,2019/3/1 9:33,1,24,8.0
104955,10825,2019/3/1 9:33,1,25,8.0
104956,10906,2019/3/1 9:33,2,6,9.0
104958,10908,2019/3/1 9:33,1,8,9.0
104959,10909,2019/3/1 9:33,2,9,9.0
104961,10915,2019/3/1 9:33,2,15,9.0
104963,10921,2019/3/1 9:33,1,21,9.0
104964,10923,2019/3/1 9:33,1,23,9.0
104965,11006,2019/3/1 9:33,1,6,10.0
104966,11007,2019/3/1 9:33,1,7,10.0
104967,11009,2019/3/1 9:33,2,9,10.0
104969,11016,2019/3/1 9:33,3,16,10.0
104972,11021,2019/3/1 9:33,3,21,10.0
104975,11023,2019/3/1 9:33,1,23,10.0
104976,11106,2019/3/1 9:33,2,6,11.0
104978,11107,2019/3/1 9:33,2,7,11.0
104980,11109,2019/3/1 9:33,2,9,11.0
104982,11110,2019/3/1 9:33,1,10,11.0
104983,11116,2019/3/1 9:33,1,16,11.0
104984,11117,2019/3/1 9:33,4,17,11.0
104988,11121,2019/3/1 9:33,4,21,11.0
104992,11123,2019/3/1 9:33,1,23,11.0
104993,11206,2019/3/1 9:33,5,6,12.0
104998,11210,2019/3/1 9:33,1,10,12.0
104999,11211,2019/3/1 9:33,1,11,12.0
105000,11212,2019/3/1 9:33,1,12,12.0
105001,11214,2019/3/1 9:33,1,14,12.0
105002,11215,2019/3/1 9:33,1,15,12.0
105003,11216,2019/3/1 9:33,1,16,12.0
105004,11217,2019/3/1 9:33,4,17,12.0
105008,11218,2019/3/1 9:33,2,18,12.0
105010,11219,2019/3/1 9:33,1,19,12.0
105011,11220,2019/3/1 9:33,4,20,12.0
105015,11221,2019/3/1 9:33,5,21,12.0
105020,11222,2019/3/1 9:33,1,22,12.0
105021,11223,2019/3/1 9:33,1,23,12.0
105022,11300,2019/3/1 9:33,2,0,13.0
105024,11301,2019/3/1 9:33,2,1,13.0
105026,11302,2019/3/1 9:33,4,2,13.0
105030,11303,2019/3/1 9:33,1,3,13.0
105031,11304,2019/3/1 9:33,4,4,13.0
105035,11305,2019/3/1 9:33,6,5,13.0
105041,11306,2019/3/1 9:33,2,6,13.0
105043,11307,2019/3/1 9:33,1,7,13.0
105044,11310,2019/3/1 9:33,1,10,13.0
105045,11311,2019/3/1 9:33,1,11,13.0
105046,11312,2019/3/1 9:33,2,12,13.0
105048,11313,2019/3/1 9:33,4,13,13.0
105052,11314,2019/3/1 9:33,2,14,13.0
105054,11315,2019/3/1 9:33,2,15,13.0
105056,11318,2019/3/1 9:33,4,18,13.0
105060,11319,2019/3/1 9:33,3,19,13.0
105063,11320,2019/3/1 9:33,3,20,13.0
105066,11321,2019/3/1 9:33,2,21,13.0
105068,11322,2019/3/1 9:33,1,22,13.0
105069,11323,2019/3/1 9:33,2,23,13.0
105071,11324,2019/3/1 9:33,1,24,13.0
105072,11325,2019/3/1 9:33,1,25,13.0
105073,11326,2019/3/1 9:33,1,26,13.0
105074,11327,2019/3/1 9:33,1,27,13.0
105075,11328,2019/3/1 9:33,1,28,13.0
105076,11401,2019/3/1 9:33,1,1,14.0
105077,11402,2019/3/1 9:33,7,2,14.0
105084,11403,2019/3/1 9:33,6,3,14.0
105090,11404,2019/3/1 9:33,7,4,14.0
105097,11407,2019/3/1 9:33,1,7,14.0
105098,11408,2019/3/1 9:33,1,8,14.0
105099,11409,2019/3/1 9:33,1,9,14.0
105100,11410,2019/3/1 9:33,3,10,14.0
105103,11411,2019/3/1 9:33,3,11,14.0
105106,11412,2019/3/1 9:33,2,12,14.0
105108,11502,2019/3/1 9:33,4,2,15.0
105112,11504,2019/3/1 9:33,1,4,15.0
105113,10112,2019/3/1 9:34,1,12,1.0
105114,10113,2019/3/1 9:34,1,13,1.0
105115,10114,2019/3/1 9:34,1,14,1.0
105116,10115,2019/3/1 9:34,1,15,1.0
105117,10211,2019/3/1 9:34,1,11,2.0
105118,10306,2019/3/1 9:34,1,6,3.0
105119,10309,2019/3/1 9:34,2,9,3.0
105121,10310,2019/3/1 9:34,1,10,3.0
105122,10316,2019/3/1 9:34,1,16,3.0
105123,10406,2019/3/1 9:34,2,6,4.0
105125,10409,2019/3/1 9:34,2,9,4.0
105127,10415,2019/3/1 9:34,1,15,4.0
105128,10506,2019/3/1 9:34,2,6,5.0
105130,10508,2019/3/1 9:34,2,8,5.0
105132,10509,2019/3/1 9:34,3,9,5.0
105135,10516,2019/3/1 9:34,1,16,5.0
105136,10521,2019/3/1 9:34,1,21,5.0
105137,10606,2019/3/1 9:34,2,6,6.0
105139,10607,2019/3/1 9:34,1,7,6.0
105140,10608,2019/3/1 9:34,1,8,6.0
105141,10609,2019/3/1 9:34,1,9,6.0
105142,10616,2019/3/1 9:34,1,16,6.0
105143,10621,2019/3/1 9:34,2,21,6.0
105145,10706,2019/3/1 9:34,2,6,7.0
105147,10708,2019/3/1 9:34,2,8,7.0
105149,10709,2019/3/1 9:34,1,9,7.0
105150,10715,2019/3/1 9:34,1,15,7.0
105151,10721,2019/3/1 9:34,3,21,7.0
105154,10723,2019/3/1 9:34,1,23,7.0
105155,10724,2019/3/1 9:34,1,24,7.0
105156,10806,2019/3/1 9:34,1,6,8.0
105157,10807,2019/3/1 9:34,3,7,8.0
105160,10808,2019/3/1 9:34,1,8,8.0
105161,10809,2019/3/1 9:34,1,9,8.0
105162,10815,2019/3/1 9:34,2,15,8.0
105164,10821,2019/3/1 9:34,3,21,8.0
105167,10823,2019/3/1 9:34,2,23,8.0
105169,10824,2019/3/1 9:34,2,24,8.0
105171,10825,2019/3/1 9:34,3,25,8.0
105174,10906,2019/3/1 9:34,2,6,9.0
105176,10907,2019/3/1 9:34,1,7,9.0
105177,10908,2019/3/1 9:34,1,8,9.0
105178,10909,2019/3/1 9:34,2,9,9.0
105180,10915,2019/3/1 9:34,2,15,9.0
105182,10916,2019/3/1 9:34,1,16,9.0
105183,10921,2019/3/1 9:34,2,21,9.0
105185,10923,2019/3/1 9:34,1,23,9.0
105186,10924,2019/3/1 9:34,1,24,9.0
105187,10925,2019/3/1 9:34,1,25,9.0
105188,11006,2019/3/1 9:34,2,6,10.0
105190,11007,2019/3/1 9:34,2,7,10.0
105192,11008,2019/3/1 9:34,1,8,10.0
105193,11010,2019/3/1 9:34,1,10,10.0
105194,11011,2019/3/1 9:34,1,11,10.0
