time,xy
2019/3/1 10:41,"[10,1,1],[6,2,1],[7,2,1],[9,2,1],[11,2,1],[16,2,6],[17,2,1],[6,3,4],[7,3,5],[8,3,4],[9,3,3],[10,3,1],[15,3,1],[16,3,2],[17,3,3],[6,4,7],[7,4,4],[8,4,8],[9,4,15],[10,4,5],[11,4,2],[15,4,2],[16,4,2],[17,4,2],[6,5,9],[7,5,4],[8,5,10],[9,5,30],[10,5,11],[11,5,1],[15,5,2],[16,5,1],[17,5,2],[6,6,7],[7,6,5],[8,6,9],[9,6,26],[16,6,3],[17,6,1],[18,6,1],[6,7,8],[7,7,3],[8,7,6],[9,7,26],[15,7,2],[16,7,1],[17,7,2],[18,7,5],[6,8,6],[7,8,3],[8,8,6],[9,8,21],[15,8,1],[16,8,1],[17,8,1],[18,8,7],[6,9,6],[7,9,8],[8,9,4],[9,9,25],[15,9,2],[17,9,4],[18,9,7],[6,10,5],[7,10,6],[8,10,13],[9,10,16],[15,10,4],[16,10,7],[17,10,2],[18,10,8],[6,11,3],[7,11,2],[8,11,4],[9,11,21],[10,11,8],[11,11,3],[15,11,1],[16,11,6],[17,11,29],[18,11,1],[6,12,2],[8,12,2],[9,12,7],[10,12,15],[11,12,11],[12,12,8],[13,12,6],[14,12,3],[15,12,1],[16,12,4],[17,12,31],[18,12,5],[19,12,8],[20,12,4],[21,12,6],[22,12,3],[23,12,5],[24,12,2],[25,12,4],[26,12,5],[27,12,2],[28,12,1],[0,13,1],[1,13,1],[2,13,1],[3,13,1],[5,13,3],[6,13,1],[8,13,1],[9,13,2],[10,13,11],[11,13,8],[12,13,18],[13,13,20],[14,13,22],[15,13,20],[16,13,18],[17,13,24],[18,13,54],[19,13,46],[20,13,57],[21,13,65],[22,13,76],[23,13,49],[24,13,75],[25,13,63],[26,13,68],[27,13,92],[28,13,58],[2,14,1],[3,14,2],[4,14,3],[7,14,1],[8,14,1],[10,14,16],[11,14,18],[12,14,6],[13,14,8],[14,14,12],[15,14,15],[16,14,13],[17,14,12],[18,14,12],[19,14,11],[20,14,9],[21,14,3],[22,14,26],[23,14,17],[24,14,27],[25,14,1],[27,14,69],[28,14,37],[7,15,1],[21,15,1],[22,15,4],[23,15,3],[24,15,1],[27,15,25],[28,15,12],"
2019/3/1 10:42,"[11,1,1],[7,2,1],[9,2,1],[10,2,1],[11,2,1],[16,2,1],[17,2,1],[6,3,4],[7,3,2],[8,3,4],[9,3,2],[10,3,1],[15,3,1],[17,3,3],[6,4,5],[7,4,5],[8,4,5],[9,4,19],[10,4,12],[11,4,3],[15,4,3],[17,4,5],[6,5,4],[7,5,4],[8,5,7],[9,5,17],[10,5,5],[15,5,2],[16,5,1],[17,5,5],[18,5,1],[6,6,8],[7,6,7],[8,6,5],[9,6,19],[15,6,3],[16,6,2],[17,6,4],[18,6,3],[6,7,8],[7,7,4],[8,7,7],[9,7,21],[15,7,3],[16,7,2],[17,7,2],[18,7,10],[6,8,7],[7,8,6],[8,8,9],[9,8,14],[15,8,3],[16,8,2],[17,8,1],[18,8,10],[6,9,4],[7,9,7],[8,9,5],[9,9,18],[15,9,6],[16,9,2],[17,9,4],[18,9,12],[6,10,3],[7,10,4],[8,10,6],[9,10,23],[10,10,2],[11,10,2],[15,10,2],[16,10,10],[17,10,3],[18,10,12],[6,11,1],[7,11,3],[8,11,5],[9,11,29],[10,11,11],[11,11,3],[15,11,2],[16,11,5],[17,11,27],[18,11,6],[6,12,1],[8,12,1],[9,12,6],[10,12,14],[11,12,11],[12,12,14],[13,12,14],[14,12,9],[15,12,3],[16,12,2],[17,12,26],[18,12,5],[19,12,7],[20,12,9],[21,12,10],[22,12,6],[23,12,5],[24,12,6],[25,12,6],[26,12,6],[27,12,2],[28,12,2],[0,13,2],[1,13,2],[2,13,1],[3,13,2],[5,13,1],[6,13,1],[7,13,1],[8,13,4],[9,13,3],[10,13,8],[11,13,8],[12,13,7],[13,13,10],[14,13,12],[15,13,24],[16,13,28],[17,13,41],[18,13,55],[19,13,55],[20,13,55],[21,13,65],[22,13,72],[23,13,60],[24,13,84],[25,13,99],[26,13,123],[27,13,85],[28,13,36],[2,14,3],[3,14,2],[4,14,1],[5,14,1],[6,14,1],[7,14,4],[8,14,4],[9,14,3],[10,14,18],[11,14,19],[12,14,18],[13,14,19],[14,14,20],[15,14,17],[16,14,21],[17,14,17],[18,14,16],[19,14,16],[20,14,11],[21,14,6],[22,14,35],[23,14,22],[24,14,19],[26,14,1],[27,14,31],[28,14,30],[2,15,2],[22,15,1],[23,15,4],[24,15,4],[26,15,1],[27,15,24],[28,15,13],"
2019/3/1 10:43,"[10,1,2],[11,1,2],[6,2,2],[7,2,2],[8,2,1],[10,2,1],[11,2,2],[16,2,3],[17,2,1],[6,3,5],[7,3,6],[8,3,2],[9,3,4],[10,3,1],[15,3,1],[16,3,2],[17,3,3],[18,3,1],[6,4,5],[7,4,2],[8,4,6],[9,4,23],[10,4,7],[11,4,1],[16,4,3],[17,4,4],[18,4,2],[6,5,6],[7,5,4],[8,5,10],[9,5,22],[10,5,4],[11,5,1],[16,5,2],[17,5,5],[18,5,3],[6,6,7],[7,6,3],[8,6,1],[9,6,18],[15,6,4],[16,6,4],[17,6,5],[18,6,5],[6,7,8],[7,7,3],[8,7,7],[9,7,20],[15,7,7],[16,7,4],[17,7,3],[18,7,9],[6,8,11],[7,8,1],[8,8,2],[9,8,28],[15,8,8],[16,8,1],[17,8,2],[18,8,11],[6,9,6],[7,9,5],[8,9,2],[9,9,32],[15,9,12],[16,9,1],[17,9,3],[18,9,11],[23,9,1],[24,9,1],[25,9,1],[6,10,3],[7,10,1],[8,10,12],[9,10,27],[10,10,2],[11,10,3],[15,10,5],[16,10,15],[17,10,5],[18,10,13],[21,10,1],[22,10,1],[23,10,1],[25,10,1],[6,11,1],[7,11,2],[8,11,5],[9,11,37],[10,11,13],[11,11,2],[15,11,2],[16,11,8],[17,11,33],[18,11,4],[23,11,1],[25,11,1],[6,12,1],[8,12,2],[9,12,7],[10,12,27],[11,12,17],[12,12,16],[13,12,12],[14,12,14],[15,12,6],[16,12,10],[17,12,33],[18,12,6],[19,12,9],[20,12,10],[21,12,9],[22,12,7],[23,12,7],[24,12,7],[25,12,10],[26,12,9],[27,12,3],[0,13,1],[1,13,1],[2,13,1],[3,13,2],[4,13,1],[5,13,2],[6,13,2],[7,13,2],[8,13,2],[9,13,1],[10,13,2],[11,13,9],[12,13,7],[13,13,7],[14,13,10],[15,13,20],[16,13,25],[17,13,29],[18,13,54],[19,13,53],[20,13,56],[21,13,93],[22,13,149],[23,13,73],[24,13,142],[25,13,119],[26,13,122],[27,13,88],[28,13,44],[3,14,1],[4,14,3],[6,14,1],[8,14,1],[9,14,1],[10,14,20],[11,14,19],[12,14,18],[13,14,19],[14,14,17],[15,14,16],[16,14,15],[17,14,14],[18,14,13],[19,14,16],[20,14,18],[21,14,13],[22,14,186],[23,14,34],[24,14,55],[25,14,1],[27,14,31],[28,14,26],[4,15,1],[21,15,3],[22,15,17],[23,15,26],[24,15,3],[25,15,1],[28,15,9],"
2019/3/1 10:44,"[6,2,2],[7,2,1],[8,2,2],[9,2,2],[15,2,2],[16,2,1],[17,2,2],[18,2,1],[6,3,4],[7,3,4],[8,3,6],[9,3,2],[10,3,1],[15,3,4],[16,3,5],[17,3,7],[18,3,4],[21,3,1],[6,4,9],[7,4,4],[8,4,5],[9,4,16],[10,4,7],[15,4,4],[16,4,9],[17,4,4],[18,4,4],[19,4,1],[21,4,1],[6,5,10],[7,5,2],[8,5,4],[9,5,27],[10,5,4],[11,5,1],[15,5,8],[16,5,8],[17,5,5],[18,5,3],[19,5,1],[20,5,1],[21,5,2],[6,6,15],[7,6,2],[8,6,5],[9,6,21],[15,6,8],[16,6,6],[17,6,5],[18,6,3],[21,6,2],[6,7,10],[7,7,2],[8,7,10],[9,7,20],[15,7,12],[16,7,1],[17,7,3],[18,7,9],[21,7,2],[6,8,9],[7,8,2],[8,8,6],[9,8,19],[15,8,9],[16,8,4],[17,8,3],[18,8,10],[21,8,2],[6,9,9],[7,9,6],[8,9,1],[9,9,20],[15,9,3],[16,9,4],[17,9,9],[18,9,10],[21,9,3],[22,9,1],[6,10,8],[7,10,6],[8,10,6],[9,10,24],[10,10,3],[11,10,3],[15,10,3],[16,10,11],[17,10,6],[18,10,12],[21,10,1],[22,10,1],[23,10,1],[6,11,1],[7,11,3],[8,11,3],[9,11,40],[10,11,17],[11,11,3],[15,11,1],[16,11,5],[17,11,36],[18,11,5],[23,11,1],[6,12,1],[8,12,2],[9,12,11],[10,12,31],[11,12,21],[12,12,22],[13,12,16],[14,12,5],[15,12,5],[16,12,5],[17,12,38],[18,12,7],[19,12,13],[20,12,17],[21,12,11],[22,12,10],[23,12,13],[24,12,20],[25,12,12],[26,12,13],[27,12,3],[28,12,1],[0,13,2],[1,13,2],[2,13,1],[4,13,1],[5,13,2],[8,13,1],[9,13,1],[10,13,5],[11,13,11],[12,13,7],[13,13,12],[14,13,23],[15,13,24],[16,13,26],[17,13,38],[18,13,79],[19,13,69],[20,13,77],[21,13,115],[22,13,192],[23,13,93],[24,13,136],[25,13,130],[26,13,107],[27,13,70],[28,13,43],[2,14,4],[3,14,2],[4,14,4],[5,14,1],[10,14,17],[11,14,21],[12,14,18],[13,14,22],[14,14,19],[15,14,21],[16,14,19],[17,14,17],[18,14,19],[19,14,26],[20,14,17],[21,14,4],[22,14,105],[23,14,25],[24,14,27],[27,14,23],[28,14,18],[2,15,1],[4,15,1],[21,15,1],[22,15,5],[23,15,5],[24,15,3],[27,15,4],[28,15,6],"
2019/3/1 10:45,"[10,1,1],[11,1,1],[14,1,1],[15,1,2],[16,1,2],[17,1,2],[18,1,2],[19,1,2],[6,2,1],[7,2,1],[8,2,2],[9,2,1],[11,2,1],[15,2,1],[16,2,1],[17,2,7],[18,2,2],[19,2,3],[6,3,3],[7,3,3],[8,3,2],[9,3,6],[10,3,1],[15,3,5],[16,3,17],[17,3,7],[18,3,6],[19,3,3],[20,3,1],[6,4,6],[7,4,4],[8,4,5],[9,4,24],[10,4,10],[11,4,2],[15,4,5],[16,4,5],[17,4,21],[18,4,10],[19,4,1],[6,5,11],[7,5,6],[8,5,3],[9,5,20],[10,5,7],[11,5,3],[15,5,5],[16,5,10],[17,5,13],[18,5,8],[19,5,1],[6,6,11],[7,6,5],[8,6,5],[9,6,17],[15,6,9],[16,6,6],[17,6,6],[18,6,6],[19,6,2],[21,6,1],[6,7,15],[7,7,5],[8,7,9],[9,7,19],[15,7,9],[16,7,4],[17,7,3],[18,7,8],[19,7,2],[21,7,1],[6,8,10],[7,8,7],[8,8,9],[9,8,18],[15,8,8],[16,8,4],[17,8,4],[18,8,9],[19,8,2],[20,8,1],[21,8,2],[6,9,12],[7,9,5],[8,9,9],[9,9,20],[15,9,9],[16,9,2],[17,9,6],[18,9,13],[19,9,1],[20,9,1],[21,9,2],[6,10,8],[7,10,5],[8,10,8],[9,10,23],[10,10,1],[11,10,1],[15,10,6],[16,10,12],[17,10,5],[18,10,18],[21,10,2],[6,11,6],[7,11,3],[8,11,6],[9,11,36],[10,11,13],[11,11,6],[15,11,3],[16,11,14],[17,11,60],[18,11,5],[21,11,2],[6,12,7],[7,12,1],[8,12,1],[9,12,8],[10,12,26],[11,12,18],[12,12,18],[13,12,20],[14,12,15],[15,12,9],[16,12,11],[17,12,60],[18,12,10],[19,12,16],[20,12,14],[21,12,15],[22,12,15],[23,12,12],[24,12,13],[25,12,8],[26,12,7],[27,12,3],[28,12,1],[3,13,1],[4,13,2],[5,13,4],[6,13,3],[7,13,2],[8,13,1],[9,13,3],[10,13,8],[11,13,11],[12,13,10],[13,13,13],[14,13,23],[15,13,28],[16,13,36],[17,13,35],[18,13,81],[19,13,73],[20,13,86],[21,13,123],[22,13,199],[23,13,90],[24,13,129],[25,13,116],[26,13,91],[27,13,86],[28,13,52],[3,14,2],[4,14,7],[5,14,1],[7,14,1],[10,14,29],[11,14,29],[12,14,20],[13,14,22],[14,14,23],[15,14,25],[16,14,25],[17,14,28],[18,14,31],[19,14,30],[20,14,22],[21,14,3],[22,14,100],[23,14,28],[24,14,36],[27,14,20],[28,14,27],[4,15,2],[22,15,5],[23,15,13],[27,15,5],[28,15,6],"
2019/3/1 10:46,"[10,1,3],[11,1,3],[12,1,3],[13,1,3],[14,1,2],[15,1,1],[16,1,2],[17,1,3],[18,1,3],[19,1,3],[6,2,1],[7,2,2],[8,2,2],[19,2,2],[20,2,1],[6,3,5],[7,3,2],[8,3,2],[9,3,3],[15,3,1],[16,3,1],[17,3,3],[19,3,1],[21,3,1],[6,4,3],[7,4,3],[8,4,6],[9,4,19],[10,4,8],[11,4,3],[15,4,3],[16,4,1],[17,4,4],[18,4,1],[19,4,1],[21,4,1],[6,5,6],[7,5,2],[8,5,10],[9,5,23],[10,5,2],[11,5,1],[15,5,3],[17,5,5],[18,5,1],[19,5,1],[21,5,1],[6,6,8],[7,6,6],[8,6,4],[9,6,25],[15,6,4],[16,6,2],[17,6,5],[18,6,4],[6,7,13],[7,7,5],[8,7,3],[9,7,24],[15,7,5],[16,7,1],[17,7,1],[18,7,8],[6,8,16],[7,8,3],[8,8,3],[9,8,24],[15,8,10],[16,8,3],[17,8,2],[18,8,12],[6,9,9],[7,9,6],[8,9,2],[9,9,27],[15,9,11],[16,9,4],[17,9,5],[18,9,17],[6,10,11],[7,10,4],[8,10,6],[9,10,27],[10,10,3],[11,10,4],[15,10,9],[16,10,15],[17,10,10],[18,10,30],[6,11,9],[7,11,6],[8,11,8],[9,11,41],[10,11,17],[11,11,6],[15,11,3],[16,11,14],[17,11,48],[18,11,10],[6,12,7],[7,12,2],[8,12,5],[9,12,12],[10,12,37],[11,12,29],[12,12,26],[13,12,23],[14,12,17],[15,12,11],[16,12,17],[17,12,41],[18,12,10],[19,12,7],[20,12,13],[21,12,14],[22,12,4],[23,12,3],[24,12,3],[25,12,4],[26,12,5],[27,12,8],[28,12,1],[5,13,2],[6,13,3],[7,13,3],[8,13,1],[9,13,2],[10,13,9],[11,13,12],[12,13,15],[13,13,15],[14,13,24],[15,13,32],[16,13,46],[17,13,46],[18,13,71],[19,13,80],[20,13,98],[21,13,132],[22,13,204],[23,13,79],[24,13,99],[25,13,95],[26,13,100],[27,13,100],[28,13,52],[3,14,1],[4,14,1],[5,14,1],[6,14,2],[8,14,1],[9,14,1],[10,14,32],[11,14,36],[12,14,25],[13,14,30],[14,14,30],[15,14,30],[16,14,33],[17,14,39],[18,14,32],[19,14,33],[20,14,23],[21,14,3],[22,14,59],[23,14,15],[24,14,28],[25,14,1],[27,14,34],[28,14,40],[21,15,1],[22,15,2],[23,15,9],[24,15,5],[25,15,1],[26,15,1],[27,15,14],[28,15,12],"
2019/3/1 10:47,"[10,1,2],[11,1,2],[12,1,3],[13,1,3],[14,1,3],[15,1,3],[16,1,2],[6,2,1],[8,2,1],[9,2,1],[11,2,1],[15,2,1],[6,3,3],[8,3,8],[9,3,3],[10,3,1],[11,3,1],[15,3,3],[16,3,1],[17,3,1],[6,4,6],[7,4,7],[8,4,1],[9,4,15],[10,4,5],[11,4,1],[15,4,3],[16,4,3],[17,4,7],[18,4,2],[6,5,15],[7,5,4],[8,5,3],[9,5,24],[10,5,6],[11,5,3],[15,5,2],[16,5,4],[17,5,7],[18,5,6],[6,6,16],[7,6,5],[8,6,5],[9,6,23],[15,6,2],[16,6,5],[17,6,5],[18,6,6],[6,7,7],[7,7,4],[8,7,10],[9,7,24],[15,7,8],[16,7,2],[17,7,3],[18,7,8],[21,7,1],[6,8,8],[7,8,4],[8,8,7],[9,8,24],[15,8,9],[16,8,1],[17,8,2],[18,8,6],[21,8,1],[6,9,8],[7,9,8],[8,9,9],[9,9,26],[15,9,7],[16,9,9],[17,9,5],[18,9,10],[21,9,1],[6,10,4],[7,10,6],[8,10,9],[9,10,31],[10,10,3],[11,10,3],[15,10,8],[16,10,13],[17,10,9],[18,10,13],[21,10,1],[6,11,3],[7,11,3],[8,11,7],[9,11,51],[10,11,16],[11,11,4],[15,11,4],[16,11,16],[17,11,42],[18,11,9],[21,11,1],[6,12,1],[7,12,1],[8,12,5],[9,12,10],[10,12,45],[11,12,35],[12,12,36],[13,12,27],[14,12,21],[15,12,15],[16,12,18],[17,12,47],[18,12,9],[19,12,12],[20,12,18],[21,12,16],[22,12,11],[23,12,11],[24,12,7],[25,12,9],[26,12,11],[27,12,4],[0,13,2],[1,13,2],[2,13,1],[3,13,1],[5,13,1],[6,13,1],[7,13,1],[8,13,1],[9,13,4],[10,13,9],[11,13,14],[12,13,14],[13,13,26],[14,13,25],[15,13,42],[16,13,37],[17,13,46],[18,13,95],[19,13,103],[20,13,101],[21,13,134],[22,13,158],[23,13,68],[24,13,68],[25,13,78],[26,13,83],[27,13,101],[28,13,43],[2,14,3],[4,14,2],[10,14,38],[11,14,38],[12,14,31],[13,14,29],[14,14,32],[15,14,32],[16,14,34],[17,14,30],[18,14,33],[19,14,29],[20,14,22],[21,14,2],[22,14,20],[23,14,9],[24,14,10],[27,14,46],[28,14,32],[2,15,1],[22,15,1],[23,15,3],[24,15,1],[27,15,15],[28,15,10],"
2019/3/1 10:48,"[19,0,1],[17,1,1],[18,1,2],[19,1,2],[6,2,1],[8,2,1],[9,2,1],[15,2,1],[18,2,2],[19,2,1],[6,3,3],[7,3,1],[8,3,2],[9,3,1],[10,3,1],[15,3,1],[16,3,5],[17,3,2],[18,3,4],[20,3,1],[21,3,1],[6,4,8],[7,4,5],[8,4,6],[9,4,14],[10,4,7],[11,4,3],[15,4,2],[16,4,3],[17,4,7],[18,4,3],[21,4,1],[6,5,9],[7,5,4],[8,5,6],[9,5,20],[10,5,7],[11,5,3],[15,5,2],[16,5,6],[17,5,4],[18,5,4],[21,5,1],[6,6,10],[7,6,8],[8,6,6],[9,6,24],[15,6,5],[16,6,6],[17,6,4],[18,6,4],[21,6,1],[6,7,9],[7,7,7],[8,7,9],[9,7,26],[15,7,6],[16,7,1],[17,7,3],[18,7,10],[6,8,9],[7,8,12],[8,8,8],[9,8,32],[15,8,7],[16,8,1],[17,8,3],[18,8,10],[6,9,6],[7,9,9],[8,9,18],[9,9,28],[15,9,12],[16,9,2],[17,9,6],[18,9,12],[6,10,8],[7,10,10],[8,10,10],[9,10,33],[10,10,5],[11,10,8],[15,10,9],[16,10,11],[17,10,9],[18,10,21],[6,11,6],[7,11,4],[8,11,7],[9,11,56],[10,11,23],[11,11,2],[15,11,4],[16,11,17],[17,11,50],[18,11,6],[6,12,9],[7,12,3],[8,12,6],[9,12,16],[10,12,44],[11,12,28],[12,12,31],[13,12,27],[14,12,22],[15,12,4],[16,12,9],[17,12,46],[18,12,8],[19,12,15],[20,12,16],[21,12,15],[22,12,10],[23,12,9],[24,12,5],[25,12,5],[26,12,2],[27,12,2],[4,13,1],[5,13,3],[6,13,1],[7,13,2],[9,13,4],[10,13,8],[11,13,19],[12,13,18],[13,13,18],[14,13,25],[15,13,38],[16,13,44],[17,13,58],[18,13,98],[19,13,85],[20,13,95],[21,13,141],[22,13,69],[23,13,62],[24,13,57],[25,13,53],[26,13,58],[27,13,72],[28,13,41],[3,14,2],[4,14,3],[5,14,1],[7,14,2],[8,14,1],[9,14,1],[10,14,41],[11,14,39],[12,14,33],[13,14,33],[14,14,36],[15,14,32],[16,14,36],[17,14,37],[18,14,36],[19,14,38],[20,14,36],[21,14,1],[22,14,6],[24,14,1],[27,14,44],[28,14,28],[4,15,1],[7,15,1],[27,15,21],[28,15,11],"
2019/3/1 10:49,"[10,1,1],[11,1,1],[12,1,1],[13,1,1],[14,1,1],[15,1,1],[16,1,1],[17,1,1],[8,2,4],[11,2,1],[16,2,2],[6,3,4],[7,3,4],[8,3,1],[9,3,9],[10,3,5],[15,3,3],[16,3,1],[17,3,3],[18,3,1],[6,4,3],[7,4,7],[8,4,12],[9,4,18],[10,4,7],[11,4,1],[15,4,2],[16,4,1],[17,4,2],[18,4,5],[6,5,6],[7,5,4],[8,5,11],[9,5,30],[10,5,9],[11,5,3],[15,5,2],[16,5,3],[17,5,5],[18,5,1],[6,6,10],[7,6,10],[8,6,3],[9,6,28],[15,6,6],[16,6,9],[17,6,8],[18,6,7],[6,7,14],[7,7,3],[8,7,9],[9,7,27],[15,7,12],[16,7,3],[17,7,6],[18,7,7],[6,8,12],[7,8,4],[8,8,10],[9,8,36],[15,8,15],[17,8,4],[18,8,13],[6,9,10],[7,9,7],[8,9,6],[9,9,39],[15,9,16],[16,9,3],[17,9,1],[18,9,21],[6,10,7],[7,10,5],[8,10,11],[9,10,39],[10,10,7],[11,10,7],[15,10,9],[16,10,14],[17,10,8],[18,10,22],[6,11,4],[7,11,4],[8,11,4],[9,11,76],[10,11,51],[11,11,8],[15,11,3],[16,11,13],[17,11,60],[18,11,5],[7,12,1],[8,12,2],[9,12,12],[10,12,49],[11,12,39],[12,12,29],[13,12,27],[14,12,22],[15,12,16],[16,12,17],[17,12,65],[18,12,8],[19,12,7],[20,12,11],[21,12,13],[22,12,7],[23,12,9],[24,12,11],[25,12,11],[26,12,6],[27,12,2],[28,12,1],[0,13,1],[1,13,1],[3,13,3],[5,13,1],[6,13,1],[7,13,1],[8,13,3],[9,13,5],[10,13,9],[11,13,17],[12,13,22],[13,13,27],[14,13,30],[15,13,42],[16,13,45],[17,13,54],[18,13,100],[19,13,102],[20,13,96],[21,13,130],[22,13,64],[23,13,55],[24,13,52],[25,13,51],[26,13,51],[27,13,51],[28,13,29],[2,14,3],[3,14,1],[4,14,2],[8,14,1],[10,14,41],[11,14,44],[12,14,33],[13,14,38],[14,14,37],[15,14,37],[16,14,30],[17,14,25],[18,14,24],[19,14,34],[20,14,29],[22,14,3],[23,14,1],[24,14,1],[25,14,4],[26,14,1],[27,14,17],[28,14,24],[2,15,2],[4,15,1],[25,15,2],[27,15,6],[28,15,5],"
2019/3/1 10:50,"[11,1,3],[12,1,24],[13,1,20],[14,1,16],[15,1,12],[16,1,8],[17,1,5],[18,1,4],[19,1,1],[6,2,1],[7,2,3],[8,2,3],[9,2,7],[10,2,6],[11,2,23],[15,2,2],[16,2,1],[17,2,1],[6,3,5],[7,3,4],[8,3,10],[9,3,21],[10,3,22],[11,3,5],[15,3,5],[16,3,2],[17,3,1],[18,3,4],[6,4,11],[7,4,8],[8,4,5],[9,4,56],[10,4,8],[15,4,18],[16,4,8],[17,4,10],[18,4,16],[25,4,1],[6,5,12],[7,5,6],[8,5,35],[9,5,63],[10,5,12],[11,5,2],[15,5,26],[16,5,16],[17,5,10],[18,5,35],[25,5,1],[6,6,10],[7,6,19],[8,6,17],[9,6,73],[15,6,29],[16,6,13],[17,6,16],[18,6,41],[25,6,2],[6,7,19],[7,7,11],[8,7,22],[9,7,70],[15,7,34],[16,7,3],[17,7,12],[18,7,62],[25,7,3],[6,8,12],[7,8,26],[8,8,19],[9,8,67],[15,8,31],[16,8,4],[17,8,7],[18,8,67],[25,8,5],[6,9,8],[7,9,19],[8,9,32],[9,9,66],[15,9,46],[16,9,9],[17,9,16],[18,9,50],[25,9,7],[6,10,3],[7,10,11],[8,10,23],[9,10,71],[10,10,8],[11,10,3],[15,10,17],[16,10,77],[17,10,12],[18,10,87],[21,10,1],[23,10,1],[25,10,11],[7,11,8],[8,11,22],[9,11,156],[10,11,61],[11,11,6],[15,11,6],[16,11,52],[17,11,177],[18,11,28],[21,11,1],[22,11,1],[23,11,3],[25,11,14],[7,12,3],[8,12,8],[9,12,29],[10,12,85],[11,12,41],[12,12,27],[13,12,21],[14,12,17],[15,12,8],[16,12,14],[17,12,106],[18,12,28],[19,12,23],[20,12,17],[21,12,12],[22,12,8],[23,12,16],[24,12,11],[25,12,32],[26,12,14],[27,12,10],[28,12,1],[3,13,1],[5,13,1],[7,13,6],[8,13,7],[9,13,11],[10,13,28],[11,13,45],[12,13,33],[13,13,28],[14,13,37],[15,13,48],[16,13,42],[17,13,46],[18,13,107],[19,13,90],[20,13,111],[21,13,132],[22,13,44],[23,13,43],[24,13,49],[25,13,68],[26,13,52],[27,13,50],[28,13,33],[2,14,1],[3,14,1],[4,14,1],[5,14,2],[7,14,1],[8,14,2],[9,14,1],[10,14,45],[11,14,44],[12,14,32],[13,14,36],[14,14,38],[15,14,35],[16,14,36],[17,14,32],[18,14,33],[19,14,31],[20,14,21],[21,14,2],[22,14,3],[23,14,1],[24,14,1],[25,14,9],[26,14,3],[27,14,12],[28,14,13],[2,15,1],[27,15,1],"
2019/3/1 10:51,"[10,1,2],[11,1,6],[12,1,28],[13,1,29],[14,1,28],[15,1,29],[16,1,28],[17,1,28],[18,1,24],[19,1,23],[7,2,1],[8,2,3],[9,2,5],[10,2,8],[11,2,27],[15,2,2],[17,2,1],[18,2,12],[19,2,29],[20,2,9],[21,2,1],[22,2,1],[6,3,2],[7,3,3],[8,3,5],[9,3,13],[10,3,21],[11,3,3],[15,3,6],[16,3,1],[17,3,5],[18,3,11],[19,3,4],[20,3,13],[21,3,13],[22,3,4],[23,3,3],[24,3,3],[25,3,3],[6,4,5],[7,4,3],[8,4,3],[9,4,36],[10,4,4],[15,4,9],[16,4,4],[17,4,7],[18,4,14],[19,4,3],[20,4,5],[21,4,10],[22,4,6],[23,4,6],[24,4,8],[25,4,8],[26,4,2],[6,5,6],[7,5,1],[8,5,12],[9,5,52],[10,5,6],[11,5,2],[15,5,10],[16,5,8],[17,5,12],[18,5,24],[21,5,3],[24,5,1],[25,5,12],[26,5,1],[6,6,6],[7,6,3],[8,6,4],[9,6,70],[15,6,15],[16,6,11],[17,6,13],[18,6,36],[21,6,5],[22,6,1],[23,6,1],[24,6,1],[25,6,16],[26,6,1],[6,7,2],[7,7,7],[8,7,12],[9,7,91],[15,7,33],[16,7,3],[17,7,19],[18,7,67],[21,7,7],[23,7,1],[24,7,1],[25,7,22],[26,7,1],[6,8,5],[7,8,7],[8,8,16],[9,8,102],[15,8,50],[16,8,2],[17,8,7],[18,8,105],[21,8,13],[22,8,1],[23,8,4],[24,8,1],[25,8,24],[6,9,2],[7,9,7],[8,9,23],[9,9,102],[15,9,73],[16,9,2],[17,9,10],[18,9,103],[20,9,1],[21,9,17],[23,9,7],[24,9,1],[25,9,26],[7,10,7],[8,10,23],[9,10,116],[10,10,2],[11,10,1],[15,10,15],[16,10,96],[17,10,8],[18,10,91],[20,10,3],[21,10,28],[22,10,5],[23,10,14],[24,10,8],[25,10,30],[8,11,8],[9,11,165],[10,11,15],[11,11,2],[15,11,4],[16,11,30],[17,11,323],[18,11,21],[21,11,33],[22,11,6],[23,11,18],[24,11,6],[25,11,32],[8,12,4],[9,12,26],[10,12,113],[11,12,51],[12,12,39],[13,12,30],[14,12,21],[15,12,11],[16,12,8],[17,12,179],[18,12,58],[19,12,60],[20,12,54],[21,12,50],[22,12,17],[23,12,20],[24,12,8],[25,12,28],[26,12,24],[27,12,13],[28,12,3],[3,13,2],[6,13,2],[7,13,3],[8,13,9],[9,13,12],[10,13,46],[11,13,77],[12,13,93],[13,13,76],[14,13,68],[15,13,64],[16,13,68],[17,13,69],[18,13,109],[19,13,109],[20,13,103],[21,13,77],[22,13,36],[23,13,27],[24,13,23],[25,13,13],[26,13,14],[27,13,20],[28,13,20],[2,14,2],[3,14,1],[4,14,2],[5,14,2],[6,14,2],[7,14,3],[9,14,2],[10,14,84],[11,14,76],[12,14,45],[13,14,39],[14,14,41],[15,14,37],[16,14,34],[17,14,35],[18,14,34],[19,14,27],[20,14,29],[27,14,5],[28,14,14],[2,15,2],[28,15,1],"
